"","Index","X_1","X_2","X_3","X_4"
"29",29,0.156262665848689,0.554755081475623,0.547567784394405,1.18845016503001
"30",30,1.5227876835456,1.43854853587606,1.11654565224849,4.09604235880612
"31",31,0.298194573401576,0.733172515677881,-0.53051289120565,2.26009228328891
"32",32,1.80777050943411,1.12279747519992,1.67211948772328,1.21060438471253
"33",33,2.66349332292629,-0.0611158689579936,1.62429226853561,2.28033050423764
"34",34,0.187740315138208,1.12997841238177,1.85223717927625,0.718771411973712
"35",35,-0.1650863644048,1.22671918817589,1.78517841662483,1.2342815882069
"36",36,0.573247807943636,1.66048628901883,1.56881206686337,1.08548253035423
"37",37,1.29212190992419,-0.0656418445157638,0.0320637301042643,0.805954261702929
"38",38,0.749492223794912,1.51807435643664,1.61773343057435,1.19897008215439
"39",39,1.45990269044778,1.79062752813055,1.61743869550584,1.65396868631189
"40",40,1.29862429810857,0.39656104257865,0.88915357257601,1.24496449115423
"41",41,0.848035420141,2.0632440645468,1.39539602742978,0.843954347885286
"42",42,1.63251734330254,1.51977549328519,0.331565276154194,1.09269806279526
"43",43,0.487491775368744,-1.115776045735,1.90293552342234,1.55792314057229
"44",44,2.89163240100428,1.13641896490117,0.784150648750231,0.353440163706748
"45",45,2.11806181256053,1.03335464506208,1.1919629500287,0.761103438363812
"46",46,1.72313736143903,1.48694805405862,3.18625090853624,-0.376185978160605
"47",47,0.0174041465884087,2.08730156192254,1.69865113359192,1.29837252535539
"48",48,1.97768298043818,0.641806756091743,0.86137223203827,1.4147903320804
"49",49,2.20045678312415,1.64342871844816,1.31566750149017,-1.75624620452694
"50",50,1.51310921580102,0.0428524103299122,0.758232410909214,2.2356070211958
"51",51,0.458646872743982,1.60489935166219,2.95642609800528,1.76858310139181
"52",52,0.494328876069164,0.383838072748088,-0.0931833679878102,0.723109873389735
"53",53,1.57562652545929,2.00582112963644,0.507255975652581,0.0455574927187252
"54",54,1.85759293924089,1.6500067266096,-0.279648214166304,1.77876516949579
"55",55,0.865428329292086,-0.748637155296704,2.9432755953168,0.799457566150515
"56",56,2.22506235681896,1.22868836598656,0.598523648635309,1.08773244343521
"57",57,-0.0989526621752754,1.49531064313895,1.69262180356938,1.06515652438238
"58",58,0.629877931379893,1.48901659966222,1.4048391105396,1.51816233696752
"59",59,2.31076364677022,0.524518099625198,1.96205908703029,0.800299825641169
"60",60,1.50090059831254,0.999018837040264,0.0727475080988027,1.09400194738321
"61",61,0.648729453206794,2.20339967204005,1.12256281791636,0.981399633337626
"62",62,1.0850381576673,0.182586512128201,1.20206492828213,1.81730598442467
"63",63,0.588995581608792,-0.575102093515196,0.354231143496394,1.42538852385609
"64",64,0.392055320428845,1.84243359532192,2.67757657944579,1.05383141373534
"65",65,2.06307530749531,-0.178962981345091,-0.15978208216433,1.49577422156131
"66",66,2.39451044851421,0.600607061139246,1.99850366345429,1.08727677246435
"67",67,2.63869512186829,1.61016354830429,1.29315606269418,1.16655390603881
"68",68,1.68188223236819,1.49418341464439,0.74499519707801,1.31335872869011
"69",69,0.0415201667335803,3.04177994992018,0.0775675335081047,2.07644124693931
"70",70,0.283092350704643,1.51371653631954,1.8156416024718,1.3179166516887
"71",71,2.2977858179914,2.05168990788798,1.94629553794945,2.23223910419303
"72",72,1.26764537018468,1.21517130095278,0.90716343714433,1.26126580529497
"73",73,0.755758832531976,1.37110726688372,1.49606531180974,1.98242438815414
"74",74,1.82966745480209,1.22710540480018,2.10352508994238,1.81623459855927
"75",75,1.24191410515092,2.36134941676519,1.55060613174037,1.99126953300072
"76",76,2.19540305115231,1.33674998963524,2.52580759629302,1.55113873746023
"77",77,-0.821616071548124,2.31146407650305,0.76590557967922,1.01288161204506
"78",78,2.94153100626409,0.696870339319528,2.40991004584415,1.35918312936035
"79",79,1.65916712227341,-0.0204619897553537,1.1216109499379,0.834495575344214
"80",80,1.62645642043128,0.666309493951651,-1.14954555194197,-0.127891099278988
"81",81,1.52721118406206,0.517067869550169,0.0871210506533349,1.21263108713673
"82",82,3.38110228843452,1.36689302259566,2.0268682960015,-0.257370542711102
"83",83,1.16862018233247,0.575099583036639,0.936319464722028,1.31044745134599
"84",84,0.143750592809341,2.53061612197704,2.07047053264499,1.20097850553495
"85",85,0.434155493916443,0.936842044752862,1.45411748823012,0.224328323935792
"86",86,1.18725298658159,2.62100759031518,2.50711758419942,1.65499096007325
"87",87,1.18006685271027,2.90137366467891,2.46904823759421,2.78005405323891
"88",88,2.30722779969783,1.8955564574432,2.086246787657,1.42250344393764
"89",89,0.993559195823526,2.4321531523922,2.19267951047271,0.703050020928068
"90",90,0.521988822278179,1.03935936780531,1.57217887818311,1.74615689181818
"91",91,1.1977382648127,1.29797916568382,1.18886156119247,1.76017341427839
"92",92,0.570887889677258,0.511953164069588,1.25565035206575,0.503006910653914
"93",93,1.79473521008994,-1.81974399893672,2.74474420463644,0.510362458638162
"94",94,1.91780579699328,0.41927652017839,-0.709765862031927,1.34933778854215
"95",95,3.16292542680769,2.14422524312576,1.89965767829247,1.1756927558766
"96",96,1.73878148806443,1.53740561492534,1.84810272544321,0.574844654047847
"97",97,0.841727396210085,1.75268661905154,0.294629466290898,4.01429672647125
"98",98,0.64080676834255,2.31918455618636,1.38570977999823,1.10708793490206
"99",99,1.29472371493752,0.517858513421094,2.47484173491176,1.724100627596
"100",100,0.521808849528096,2.5283405191131,2.03056363956737,0.180477284227299
